time,dt,mCS_xx,mCS_yy,mCS_zz,mD,mEE_xx,mEE_yy,mEE_zz,mTE_xx,mTE_yy,mTE_zz,ma,mb,ndof,nelem,num_lin_it,num_nonlin_it
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001,0.0001,0.080000024457861,-8.7526812732422e-13,-8.5527406389384e-13,0.00010705581764181,5.0955429591325e-07,-1.5286628877692e-07,-1.5286628877676e-07,5.0955429591295e-07,-1.5286628877678e-07,-1.528662887766e-07,6.3162932408666e-06,0.009316532503729,226343,7462,42,2
0.00025,0.00015,0.20000015286715,3.8470351561873e-13,4.2675299541245e-13,0.00010705581880912,1.273886323993e-06,-3.8216589719674e-07,-3.8216589719639e-07,1.2738863239916e-06,-3.8216589719608e-07,-3.8216589719565e-07,6.3162933097382e-06,0.009316532503729,226343,7462,41,2
0.000475,0.000225,0.38000055184956,-3.4401370369985e-13,-2.4035575216735e-13,0.00010705582207141,2.4203856805716e-06,-7.2611570417287e-07,-7.2611570417202e-07,2.420385680567e-06,-7.2611570417073e-07,-7.2611570416959e-07,6.3162935022134e-06,0.009316532503729,226343,7462,41,2
0.0008125,0.0003375,0.65000161465967,-1.1463529100584e-13,-1.7865148311982e-13,0.00010705583062503,4.1401376729921e-06,-1.2420413018978e-06,-1.2420413018984e-06,4.1401376729794e-06,-1.2420413018919e-06,-1.2420413018916e-06,6.316294006877e-06,0.009316532503729,226343,7462,41,2
0.00131875,0.00050625,1.0550042536356,6.0939988508711e-13,3.6201261511605e-13,0.00010705585124706,6.7197723161484e-06,-2.0159316948419e-06,-2.0159316948439e-06,6.7197723161159e-06,-2.0159316948266e-06,-2.0159316948267e-06,6.3162952235767e-06,0.009316532503729,226343,7462,41,2
0.002078125,0.000759375,1.6625105628257,1.2031787987254e-12,5.9517758356866e-13,0.00010705590029036,1.0589239253663e-05,-3.1767717760935e-06,-3.1767717760986e-06,1.0589239253584e-05,-3.1767717760562e-06,-3.1767717760564e-06,6.3162981171315e-06,0.009316532503729,226343,7462,41,2
0.0032171875,0.0011390625,2.5737753158031,1.9118433507333e-12,8.2705038970772e-13,0.00010705601399147,1.6393473349059e-05,-4.9180420047086e-06,-4.9180420047176e-06,1.639347334887e-05,-4.9180420046199e-06,-4.9180420046173e-06,6.3163048254965e-06,0.009316532503729,226343,7462,41,2
0.00492578125,0.00170859375,3.9406843461435,4.5456381714271e-12,1.8896309620124e-12,0.0001070562755231,2.5099900293895e-05,-7.5299700881469e-06,-7.5299700881689e-06,2.5099900293453e-05,-7.5299700879395e-06,-7.5299700879344e-06,6.3163202558627e-06,0.009316532503729,226343,7462,41,2
0.007488671875,0.002562890625,5.9910746692657,1.2817580547289e-11,6.496548104703e-12,0.00010705687249926,3.8159711269171e-05,-1.1447913380693e-05,-1.1447913380746e-05,3.8159711268148e-05,-1.1447913380213e-05,-1.1447913380202e-05,6.3163554774566e-06,0.009316532503729,226343,7462,41,2
0.0113330078125,0.0038443359375,9.0667204057437,3.0129315343086e-11,1.5092915659669e-11,0.00010705823012956,5.7749811501466e-05,-1.7324943450303e-05,-1.7324943450427e-05,5.7749811499105e-05,-1.7324943449196e-05,-1.7324943449172e-05,6.3164355776439e-06,0.009316532503729,226343,7462,41,2
0.01709951171875,0.00576650390625,13.680324584351,8.7270775079185e-11,4.9584818184994e-11,0.00010706131059841,8.7135825377768e-05,-2.6140747612948e-05,-2.614074761326e-05,8.713582537232e-05,-2.6140747610397e-05,-2.6140747610362e-05,6.3166173253062e-06,0.009316532503729,226343,7462,41,2
0.025749267578125,0.008649755859375,20.601035918257,2.4036648691404e-10,1.4749397092128e-10,0.00010706829421234,0.00013121678928752,-3.9365036785229e-05,-3.9365036785998e-05,0.0001312167892749,-3.9365036779332e-05,-3.9365036779276e-05,6.3170293585278e-06,0.009316532503729,226343,7462,41,2
0.038723901367188,0.012974633789063,30.982789401244,7.0354260373225e-10,4.8044280717436e-10,0.00010708412813949,0.00019734260764897,-5.9202782291808e-05,-5.9202782293655e-05,0.00019734260761966,-5.9202782278133e-05,-5.9202782278021e-05,6.3179635602298e-06,0.009316532503729,226343,7462,41,2
0.058185852050781,0.019461950683594,46.556964492913,2.1896473472284e-09,1.6019452926718e-09,0.00010712005644158,0.00029654117510685,-8.8962352523343e-05,-8.8962352528209e-05,0.00029654117507187,-8.8962352504401e-05,-8.8962352512168e-05,6.3200833300534e-06,0.009316532503729,226343,7462,41,2
0.087378778076172,0.029192926025391,69.921704043781,7.2978481502253e-09,5.7591932319054e-09,0.00010720263132305,0.00044536117222843,-0.00013360835164054,-0.00013360835165328,0.00044536130122488,-0.00013360840154973,-0.00013360843074054,6.3249552480599e-06,0.009316532503729,226343,7462,41,2
0.13116816711426,0.043789389038086,80.024469714098,1.7103548043346e-08,1.4147174301829e-08,0.00010735006143817,0.00050970999811925,-0.00015291299937178,-0.00015291299939626,0.00050971110520397,-0.00015291342777048,-0.00015291367808228,6.3336536248522e-06,0.009316532503729,226343,7462,41,2
0.19685225067139,0.065684083557129,80.024469882414,3.4111964755494e-08,2.9283950948606e-08,0.00010757161473683,0.00050970999912991,-0.000152912999614,-0.00015291299965397,0.00050971257318512,-0.00015291399562763,-0.00015291457769555,6.3467252694727e-06,0.009316532503729,226343,7462,33,2
