time,dt,mCS_xx,mCS_yy,mCS_zz,mD,mEE_xx,mEE_yy,mEE_zz,mTE_xx,mTE_yy,mTE_zz,ma,mb,ndof,nelem,num_lin_it,num_nonlin_it
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001,0.0001,0.080000024458832,3.1623951980269e-13,3.752844568351e-13,0.00010705581763091,5.0955429591481e-07,-1.5286628877354e-07,-1.5286628877305e-07,5.0955429591473e-07,-1.5286628877351e-07,-1.5286628877301e-07,6.3162932402237e-06,0.009316532503729,226343,7462,45,2
0.00025,0.00015,0.20000015286655,2.0701318735981e-15,-2.9782122270726e-14,0.0001070558187563,1.2738863239908e-06,-3.8216589719716e-07,-3.8216589719742e-07,1.2738863239905e-06,-3.8216589719699e-07,-3.8216589719723e-07,6.3162933066218e-06,0.009316532503729,226343,7462,45,2
0.000475,0.000225,0.38000055184859,-1.7771455260711e-13,-2.2760446905147e-13,0.00010705582190205,2.4203856805651e-06,-7.2611570416998e-07,-7.261157041704e-07,2.4203856805639e-06,-7.2611570416944e-07,-7.2611570416979e-07,6.3162934922209e-06,0.009316532503729,226343,7462,45,2
0.0008125,0.0003375,0.65000161465634,-1.9467123730968e-13,-2.1656921285332e-13,0.0001070558301482,4.1401376729711e-06,-1.2420413018919e-06,-1.2420413018921e-06,4.1401376729679e-06,-1.2420413018904e-06,-1.2420413018904e-06,6.3162939787437e-06,0.009316532503729,226343,7462,45,2
0.00131875,0.00050625,1.0550042536263,-1.3590224992661e-13,-1.0845977876938e-13,0.00010705585002618,6.7197723160918e-06,-2.0159316948281e-06,-2.0159316948278e-06,6.7197723160837e-06,-2.0159316948242e-06,-2.0159316948235e-06,6.3162951515446e-06,0.009316532503729,226343,7462,45,2
0.002078125,0.000759375,1.6625105628036,8.5524448296223e-13,5.5810082710871e-13,0.00010705589731023,1.0589239253524e-05,-3.1767717760535e-06,-3.176771776056e-06,1.0589239253504e-05,-3.1767717760441e-06,-3.1767717760454e-06,6.3162979413034e-06,0.009316532503729,226343,7462,45,2
0.0032171875,0.0011390625,2.5737753157496,5.12139908195e-13,4.5691742219228e-14,0.00010705600692626,1.6393473348722e-05,-4.9180420046139e-06,-4.9180420046177e-06,1.6393473348675e-05,-4.9180420045916e-06,-4.9180420045926e-06,6.3163044086492e-06,0.009316532503729,226343,7462,45,2
0.00492578125,0.00170859375,3.9406843460176,1.0724296867622e-12,4.0497365525046e-13,0.00010705625904852,2.5099900293103e-05,-7.5299700879257e-06,-7.5299700879312e-06,2.5099900292992e-05,-7.5299700878736e-06,-7.5299700878723e-06,6.3163192838628e-06,0.009316532503729,226343,7462,44,2
0.007488671875,0.002562890625,5.9910746689717,3.0652353112594e-12,1.1236532808812e-12,0.00010705683451745,3.8159711267328e-05,-1.1447913380183e-05,-1.1447913380199e-05,3.815971126707e-05,-1.1447913380063e-05,-1.1447913380063e-05,6.3163532365296e-06,0.009316532503729,226343,7462,44,2
0.0113330078125,0.0038443359375,9.0667204050637,8.4852760168775e-12,5.0144498335526e-12,0.00010705814312509,5.7749811497195e-05,-1.7324943449122e-05,-1.7324943449151e-05,5.7749811496602e-05,-1.7324943448844e-05,-1.7324943448835e-05,6.3164304443803e-06,0.009316532503729,226343,7462,44,2
0.01709951171875,0.00576650390625,13.68032458276,2.1865135721795e-11,1.5033706321933e-11,0.00010706111205358,8.7135825367828e-05,-2.6140747610259e-05,-2.6140747610316e-05,8.7135825366459e-05,-2.6140747609618e-05,-2.6140747609588e-05,6.3166056111612e-06,0.009316532503729,226343,7462,44,2
0.025749267578125,0.008649755859375,20.601035914531,6.8968752467531e-11,4.7875531718287e-11,0.00010706784174502,0.0001312167892643,-3.936503677901e-05,-3.9365036779185e-05,0.00013121678926113,-3.9365036777528e-05,-3.9365036777496e-05,6.317002662956e-06,0.009316532503729,226343,7462,44,2
