134,134,134.13,134.13,134.13,NaN,NaN,NaN,NaN,NaN,100.24,100.24,99.75,99.611,NaN,NaN,99.452,94.718,94.718,94.718,94.718,96.416,96.098,96.097,96.097,96.097,96.028,144.02,144.2,144.2,144.2,144.41,144.41,144.75,144.74,144.68,144.6,144.02,144.16,143.71,143.54,143.54,143.16,143.16,143.25,144.13,144.27,137.08,136.85,136.85,136.85,136.78,136.78,136.78,136.68,136.71,136.52,136.71,136.65,136.65,107.51,107.15,107.01,106.98,107.28,107.25,107.34,107.56,107.56,107.76,107.76,107.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.64,106.45,106.25,105.97,106.32,106.32,106.32,106.45,106.45,106.6,106.65,106.65,106.65,106.65,106.65,106.6,106.6,106.35,106.02,106.02,105.71,105.71,105.67,105.67,105.81,105.81,106.05,139.32,139.76,139.83,139.98,NaN,NaN,140.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.71,NaN,106.64,106.64,106.53,106.3,105.59,105.53,105.61,105.58,105.58,105.52,105.82,105.45,105.34,105.46,105.26,105.17,105.34,105.9,105.99,105.99,105.99,105.78,105.78,105.76,105.72,105.71,105.6,105.68,105.56,105.64,105.39,105.39,105.39,105.62,105.62,105.62,106,105.88,105.66,105.63,104.73,104.73,104.73,102.26,102.27,102.22,102.22,102.23,102.27,102.27,102.43,102.52,102.52,NaN,NaN,102.56,102.55,102.55,102.55,102.53,102.03,101.7,101.48,101.25,101.25
133.88,134,134.13,134.13,134.13,134,134,142.35,101.83,100.69,100.69,100.24,100.24,99.591,99.562,99.452,99.452,96.755,96.598,96.59,96.597,96.417,96.415,96.097,96.097,96.098,96.416,96.417,144.2,144.23,144.41,144.41,144.75,144.82,144.93,144.68,144.6,144.16,143.82,143.71,143.54,143.54,143.16,143.25,143.25,144.13,136.33,137.08,136.82,136.82,136.78,136.78,136.78,136.78,136.67,136.78,136.52,136.52,136.65,136.65,106.92,106.91,106.92,106.98,107.28,107.26,107.48,107.56,107.71,107.71,107.76,107.76,107.76,107.76,107.76,107.27,107.27,107.27,107.27,107.27,106.64,106.51,106.26,106.33,106.32,106.36,106.45,106.37,106.6,106.6,106.65,106.65,106.65,106.65,106.37,106.37,106.02,105.86,105.71,105.71,105.67,105.67,105.62,105.81,105.81,105.81,138.24,139.02,139.16,139.82,139.31,139.31,139.23,139.23,138.11,138.11,138.11,138.11,138.11,137.57,137.57,106.25,106.25,106.25,106.28,106.28,106.25,106.69,106.69,106.69,106.71,106.71,106.64,106.47,106.14,105.59,105.58,105.57,105.57,105.57,105.52,105.52,105.77,105.45,105.46,105.46,105.17,105.34,105.35,105.99,105.99,105.99,105.78,105.78,105.78,105.72,105.62,105.62,105.56,105.56,104.27,104.65,104.65,105.39,105.62,105.62,105.62,105.62,105.36,105.36,105.22,104.63,104.73,103.79,103.62,102.27,102.27,102.22,102.22,102.23,102.27,102.27,102.43,102.52,102.5,102.49,102.5,102.55,102.55,102.55,102.53,102.03,101.8,101.7,101.25,101.25
133.88,134,134.13,134.16,134.11,134,142.35,142.35,142.08,101.83,100.69,100.79,100.24,99.592,99.581,97.24,97.24,97.239,97.164,96.591,96.597,96.417,96.416,96.097,96.098,96.415,144.88,144.77,144.72,144.72,144.72,144.72,144.76,144.93,144.93,145.11,144.58,144.16,143.71,143.7,143.54,143.54,143.16,143.16,143.25,144.16,136.33,136.33,136.67,136.67,136.67,136.67,136.67,136.7,136.67,136.7,136.68,136.46,136.46,136.65,106.91,106.74,106.92,107.01,107.19,107.28,107.48,107.71,107.71,107.71,107.76,107.71,107.71,107.71,107.71,107.42,107.42,107.42,107.42,107.42,107.42,106.64,106.58,106.4,106.36,106.36,106.45,106.45,106.6,106.6,106.6,106.64,106.64,106.58,106.37,106.37,106.02,105.86,105.46,105.46,105.67,105.62,105.62,105.62,105.81,105.81,138.23,138.24,139.02,139.02,139.02,139.02,139.02,138.16,138.11,138.11,138.11,138.11,137.57,137.57,137.57,106.25,106.25,106.25,106.28,106.28,106.28,106.25,106.31,106.53,106.69,106.62,106.62,106.47,106.14,105.62,105.6,105.6,105.57,105.55,105.52,105.52,105.77,105.45,105.65,105.46,105.46,105.4,105.35,105.65,105.9,105.66,105.66,105.78,105.78,105.62,105.62,105.71,105.56,104.19,104.19,104.65,104.65,104.65,104.83,104.83,105.35,105.36,105.36,105.35,105.22,104.63,103.79,103.64,103.62,103.43,102.27,102.27,102.22,102.23,102.27,102.27,102.27,102.52,102.49,102.49,102.5,102.5,102.55,102.55,102.57,102.29,102.08,101.8,101.7,101.53
133.88,133.88,134.16,134.25,134.11,134,142.35,142.35,142.08,142.08,100.69,100.69,100.24,99.611,99.597,97.24,97.24,97.165,97.164,96.598,96.669,96.417,96.416,96.099,96.415,96.416,144.88,144.88,144.77,144.72,144.72,144.85,145.01,144.93,144.93,144.6,144.16,143.98,143.69,143.69,143.54,143.41,143.41,143.16,143.25,144.16,136.2,136.2,136.74,136.74,136.67,136.68,136.68,136.68,136.68,136.68,136.68,136.46,136.46,136.65,106.91,106.73,106.92,106.85,107.19,107.28,107.48,107.66,107.71,107.71,107.71,107.71,107.71,107.71,107.71,107.42,107.42,107.42,107.42,107.42,107.42,107.3,106.78,106.58,106.4,106.48,106.48,106.45,106.45,106.64,106.64,106.64,106.64,106.58,106.37,106.21,106.02,105.75,105.46,105.46,105.37,105.61,105.62,105.62,105.81,105.81,138.25,138.62,139.02,139.02,139.06,139.06,138.16,138.16,138.16,138.11,138.11,137.57,137.57,137.57,137.57,106.25,106.25,106.25,106.25,106.28,106.28,106.25,106.25,106.53,106.53,106.5,106.5,106.5,106.43,106.14,105.62,105.6,105.61,105.55,105.54,105.52,105.83,105.75,105.66,105.66,105.46,105.46,105.4,105.65,105.66,105.66,105.66,105.66,105.67,105.67,105.67,105.73,105.73,104.6,104.6,104.6,104.6,104.77,104.83,104.83,104.96,104.96,104.96,104.96,104.49,104.63,103.79,103.54,103.42,103.42,103.12,102.27,102.22,102.22,102.23,102.27,102.27,102.27,102.37,102.46,102.5,102.5,102.5,102.55,102.57,102.53,102.03,102.02,101.7,101.53
133.9,134.26,134.26,134.36,142.43,142.43,142.35,142.35,142.08,142.08,100.69,100.69,100.69,100.69,99.596,97.135,97.165,97.164,96.599,96.67,96.418,96.417,96.417,96.416,96.417,96.417,145.46,144.89,144.85,144.85,144.85,145.01,145.14,145.14,145.11,144.39,143.98,143.73,143.69,143.69,143.54,143.41,143.41,143.69,143.25,136.15,136.2,136.16,136.54,136.54,136.54,136.74,136.77,136.77,136.44,136.36,136.45,136.45,136.46,106.91,106.91,106.7,106.7,106.85,106.95,107.28,107.52,107.66,107.66,107.63,107.71,107.8,107.8,107.8,107.8,107.42,107.42,107.42,107.42,107.42,107.42,107.3,107.24,107.24,106.58,106.6,106.48,106.48,106.45,106.64,106.64,106.64,106.64,106.58,106.37,106.21,105.86,105.75,105.51,105.37,105.37,105.62,105.81,105.81,105.81,138.24,138.39,139.02,139.02,139.06,138.25,138.08,138.08,138.08,137.99,137.57,137.57,137.57,137.57,137.57,137.57,106.25,106.25,106.25,106.25,106.28,106.28,106.28,106.25,106.36,106.53,106.51,106.5,106.5,106.5,106.14,105.79,105.62,105.54,105.61,105.55,105.55,105.91,105.75,105.75,105.78,105.7,105.7,105.73,105.73,105.65,105.64,105.64,105.61,105.61,105.61,105.61,105.61,105.29,104.6,104.77,104.77,104.77,104.77,104.78,104.78,104.78,104.74,104.64,104.63,104.49,103.71,103.54,103.42,103.11,103.11,103.12,103.12,102.22,102.22,102.23,102.23,102.15,102.27,102.33,102.44,102.5,102.5,102.5,102.5,102.5,102.44,102.28,102.03,102.02,101.87
134.07,134.36,134.63,142.72,142.72,142.71,142.28,142.35,142.08,142.08,102.45,101.43,101.43,101.43,97.037,97.096,97.163,96.692,96.691,96.671,96.417,96.416,96.417,96.417,96.417,145.54,145.47,145.46,145.41,145.41,145.41,146.05,146.05,145.42,145.11,145.11,143.98,143.73,143.71,143.7,143.54,143.49,143.42,143.43,143.25,136.15,136.15,135.95,136.16,136.16,136.51,136.49,136.42,136.42,136.42,136.44,136.44,136.36,136.45,106.73,106.73,106.7,106.85,106.92,107.19,107.25,107.49,107.66,107.66,107.63,107.63,107.78,107.78,107.78,107.78,107.42,107.42,107.42,107.42,107.42,107.42,107.3,107.3,107.08,106.94,106.58,106.58,106.58,106.62,106.62,106.64,106.64,106.64,106.58,106.22,106.21,105.86,105.75,105.51,105.37,105.61,105.62,105.81,105.81,141.95,138.24,138.62,139.02,139.06,139.06,138.08,138.01,138.01,137.79,137.57,137.57,137.21,137.2,137.2,137.2,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.36,106.43,106.43,106.43,106.5,106.2,106.2,106.14,105.79,105.62,105.54,105.7,105.67,105.83,105.91,105.75,105.75,105.75,105.93,105.75,105.76,105.76,105.64,105.64,105.35,105.35,104.79,105.05,105.36,105.19,105.19,105.29,104.77,104.77,104.78,104.69,104.74,104.69,104.6,104.63,104.6,104.49,103.71,103.54,103.55,103.11,103.11,103.11,102.44,101.54,101.87,102.23,102.15,102.15,102.27,102.29,102.41,102.49,102.5,102.5,102.5,102.5,102.44,102.26,102.28,102.02,102.02
134.5,142.83,134.63,142.72,142.72,142.71,142.28,142.28,141.52,102.45,101.43,101.43,101.43,101.43,96.765,96.748,96.692,96.691,96.691,96.69,96.297,96.297,96.69,96.671,145.81,145.88,145.85,145.85,145.47,146.05,146.15,146.05,146.71,146.05,146.05,146.05,144.16,143.82,143.71,143.7,143.54,143.58,143.43,143.69,135.42,135.42,135.42,135.41,135.67,135.87,136.18,136.38,136.42,136.42,136.32,136.32,136.27,136.44,136.44,106.73,106.92,106.85,106.91,106.96,107.25,107.33,107.54,107.55,107.48,107.48,107.63,107.65,107.65,107.65,107.65,107.42,107.42,107.42,107.42,107.42,107.42,107.3,107.24,107.08,106.94,106.72,106.68,106.58,106.58,106.62,106.62,106.62,106.81,106.58,106.22,106.14,105.88,105.75,105.51,105.37,105.51,105.63,105.81,142.49,143.25,141.95,139.31,139.02,139.06,138.08,138.01,137.96,137.73,137.21,137.2,137.2,103.47,103.47,103.47,103.47,106.25,106.25,106.25,106.25,106.25,106.03,106.03,106.18,105.9,106.36,106.38,106.38,106.43,106.43,106.25,106.2,105.93,105.7,105.54,105.62,105.67,105.71,105.67,105.91,105.91,105.91,105.91,105.93,105.84,105.84,105.33,105.12,104.87,104.87,104.65,104.65,105.05,105.05,105.05,105.19,105.19,105.04,105.04,104.69,104.6,104.5,104.6,104.26,104.14,104.14,103.59,103.71,103.54,103.26,103.22,102.99,102.99,102.99,102.44,101.87,102.09,102.27,102.27,102.15,102.18,102.21,102.13,102.13,102.21,102.38,102.27,102.44,102.29,102.19,102.18,102.12
142.37,142.55,142.75,142.75,142.4,142.62,142.28,142.27,142.09,102.45,101.43,101.43,101.43,101.43,96.631,96.623,96.608,96.607,96.298,96.297,96.297,96.297,96.69,96.671,145.81,145.88,146,146,146,146.13,146.98,146.71,146.68,146.08,146.05,146.05,144.31,143.93,143.82,143.69,143.62,143.62,143.58,143.69,135.21,135.26,135.26,135.41,135.57,135.87,136.28,136.28,136.16,136.16,136.32,136.32,136.32,135.94,108.64,107.97,107.97,107.19,107.31,107.31,107.52,107.54,107.55,107.66,107.66,107.48,107.63,107.63,107.63,107.63,107.63,107.39,107.39,107.39,107.39,107.39,107.39,107.24,107.24,106.94,106.93,106.72,106.72,106.68,106.56,106.98,106.98,106.98,106.83,106.59,106.39,106.14,106.14,105.88,105.88,142.08,106.05,142.23,142.49,142.49,143.25,143.25,144.01,138.62,138.62,138.08,137.96,137.93,137.21,137.2,104.13,103.49,103.42,103.42,103.42,103.42,103.42,105.9,105.9,105.9,106.18,106.18,105.73,105.9,105.9,105.71,106.08,106.37,106.19,106.19,106.25,106.12,106.2,105.93,105.67,105.54,105.62,105.67,105.67,105.74,105.91,105.91,105.91,105.93,105.84,105.79,105.12,105.12,104.84,104.79,104.79,104.79,104.79,105.05,105.05,105.05,105.19,105.19,105.04,104.57,104.57,104.45,104.26,104.18,103.91,103.72,103.59,103.39,103.42,103.26,103.22,102.99,102.99,102.99,102.99,103.16,102.09,102.15,102.21,102.15,102.15,102.2,102.21,102.21,102.21,102.21,102.26,102.29,102.28,102.19,102.18,102.12
142.37,142.37,142.55,142.55,142.43,142.62,142.62,142.21,144.68,102.45,101.43,101.25,101.43,101.43,96.614,96.611,96.608,96.607,96.297,96.297,96.297,96.297,96.297,145.81,145.81,146,149.58,149.34,149.34,147.44,146.98,146.98,146.98,146.98,146.17,146.17,144.31,143.98,143.98,143.73,143.78,143.78,144.31,134.91,134.91,134.91,135.08,135.08,135.57,135.57,136.14,136.14,136.07,136.08,136.08,136.08,136.32,108.64,108.16,108.16,108.16,108.1,107.64,107.55,107.55,107.55,107.64,107.46,107.46,107.46,107.46,107.46,107.46,107.46,107.46,107.08,107.08,107.08,107.08,107.08,107.24,107.08,106.94,106.93,106.72,106.6,106.6,106.72,106.68,106.68,107.01,106.98,106.9,106.59,106.59,106.39,106.39,106.14,106.14,142.08,142.23,142.47,142.89,144.01,144.01,143.39,144.01,144.01,138.08,138.05,137.93,137.74,104.13,104.13,103.55,103.49,103.42,103.42,103.42,103.42,105.9,105.9,105.9,105.9,105.9,105.9,105.79,105.79,105.51,105.51,105.66,106.08,106.08,106.19,106.19,106.04,105.97,105.93,105.58,105.56,105.59,105.54,105.67,105.67,105.74,105.96,106,105.96,105.84,105.84,105.12,105.12,104.77,104.79,104.79,104.79,104.77,105.05,105.05,105.05,105.19,105.19,104.69,104.61,104.61,104.45,104.26,104.18,103.91,103.72,103.59,103.39,103.41,103.26,103.22,102.99,102.99,102.99,103.16,103.16,102.27,102.27,102.27,102.92,102.15,102.2,102.21,101.62,101.62,101.62,101.88,102.28,102.12,102.12,102.12,102.12
142.31,142.31,142.55,142.55,142.55,142.44,142.68,144.19,144.49,102.45,101.43,101.43,100.74,100.74,96.602,96.592,96.56,96.607,96.298,96.296,96.296,96.296,96.296,155.11,154.39,155.11,155.11,151.14,149.58,149.34,148.58,147.27,146.98,146.98,146.29,146.17,144.31,144.22,144.04,143.98,143.98,144.31,134.86,134.65,134.64,134.65,134.73,134.86,135.35,135.57,135.79,135.91,136.12,136.12,136.24,136.24,136.36,108.38,108.14,108.13,107.78,107.89,107.87,107.87,107.72,107.46,107.47,107.47,107.46,107.46,107.46,107.46,107.46,107.46,107.46,107.08,107.08,107.08,107.08,107.08,107.08,106.94,106.93,106.72,106.6,106.42,106.42,106.42,106.6,106.68,106.68,107.01,106.98,106.83,106.59,106.59,106.59,106.61,142.08,142.23,142.43,142.89,144.01,144.01,144.01,144.01,144.01,144.01,144.01,138.05,137.93,104.13,104.03,103.76,103.69,103.54,103.42,103.42,103.42,103.42,105.9,105.9,105.9,105.9,105.9,105.79,105.79,105.51,105.51,105.51,105.51,105.66,106.04,106.08,106.04,106.04,106,105.97,105.75,105.67,105.54,105.61,105.53,105.63,105.67,105.74,105.72,105.96,105.84,105.84,105.85,105.12,104.77,104.79,104.79,104.79,105.05,105.05,105.05,105.05,105.19,105.19,105.59,104.61,104.36,104.36,104.26,103.91,103.91,103.72,103.59,103.39,103.41,103.26,103.22,103.33,102.99,103.16,103.16,103.44,103.6,106.96,106.96,103.81,102.92,102.27,102.15,101.96,101.96,101.96,101.96,102.12,102.12,102.12,102.18,102.24
