295.71,295.71,295.73,295.73,295.73,NaN,NaN,NaN,NaN,NaN,270.58,270.58,270.53,270.52,NaN,NaN,270.64,271.44,271.44,271.44,271.44,273.75,273.71,273.71,273.71,273.72,274.21,346.05,346.12,346.12,346.12,345.94,345.94,345.68,345.74,345.65,346,346.56,346.73,346.97,346.88,346.87,346.35,346.35,344.64,342.72,341.77,279.85,279.82,279.82,279.82,279.65,279.65,279.65,279.82,279.28,279.16,279.28,279.66,279.66,351.26,351.7,351.96,352.59,354.34,354.63,355.02,355.35,355.35,355.59,355.59,355.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,355.39,355.63,355.72,355.85,355.78,355.78,355.78,356.1,356.1,356.31,356.65,356.66,356.66,356.66,356.66,355.94,355.94,356.31,356.26,356.26,356.72,356.72,356.88,356.88,356.69,356.69,356.78,339.42,339.79,339.87,339.53,NaN,NaN,339.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,356.59,NaN,356.82,356.83,356.99,357.32,357.9,358.08,358.19,358.26,358.26,358.53,359.08,0.017246,0.47846,0.58857,0.67485,1.0232,1.3053,1.2433,1.3988,1.3993,1.3989,1.1867,1.1863,1.1977,1.149,1.1479,1.0722,1.0467,0.8773,0.8476,356.35,356.35,356.35,356.22,356.22,356.22,356.26,356.03,355.73,356.31,3.0124,3.0124,3.0124,357.14,357.4,357.01,357,356.65,356.43,356.42,356.27,356.17,356.17,NaN,NaN,356.38,356.36,356.36,356.36,356.57,357.11,357.64,357.67,357.93,357.94
295.9,295.71,295.73,295.73,295.73,295.71,295.71,352.79,269.21,270.92,270.92,270.58,270.58,270.46,270.51,270.64,270.64,273.19,273.71,273.68,273.71,273.75,273.75,273.71,273.71,273.72,273.75,273.75,346.12,345.98,345.94,345.94,345.68,345.79,345.77,345.65,346,346.73,346.84,346.97,346.88,346.87,346.35,344.64,344.64,342.72,278.9,279.85,279.64,279.64,279.65,279.65,279.65,279.65,279.8,279.65,279.16,279.16,279.66,279.66,350.88,350.88,351.83,352.59,354.34,354.63,354.9,355.35,355.4,355.4,355.59,355.59,355.59,355.59,355.59,355.17,355.17,355.17,355.17,355.17,355.39,355.47,355.72,355.73,355.78,355.83,356.1,356.17,356.31,356.31,356.65,356.66,356.66,356.65,356.37,356.37,356.26,356.42,356.71,356.72,356.88,356.88,356.73,356.8,356.8,356.69,340.88,340.03,340,339.87,339.42,339.42,338.8,338.47,338.55,338.55,338.55,338.55,338.55,338.57,338.57,354.53,354.53,354.53,354.51,354.51,355.4,356.31,356.31,356.31,356.59,356.6,356.82,356.9,357.3,357.9,357.9,358.25,358.26,358.26,358.53,358.53,359.49,0.018635,0.58734,0.58952,1.0227,1.3047,1.306,1.399,1.3988,1.3984,1.1863,1.1863,1.1862,1.1478,1.0207,1.0191,0.87786,0.87686,355.73,356.02,356.02,356.35,356.22,356.22,356.22,356.22,356.15,356.15,356.14,355.35,3.0124,358.24,358.31,357.41,357.4,357.01,357,356.65,356.43,356.37,356.27,356.17,356.18,356.18,356.18,356.36,356.36,356.36,356.57,357.11,357.32,357.64,357.93,357.94
295.9,295.71,295.73,295.6,295.74,295.71,352.79,352.79,351.69,269.21,270.92,270.22,270.58,270.46,270.5,273.13,273.13,273.13,273.86,273.68,273.71,273.75,273.75,273.71,273.71,273.75,345.18,345.67,345.82,345.82,345.82,345.82,345.68,345.77,345.77,345.68,346.03,346.73,346.97,346.97,346.88,346.87,346.35,346.35,344.64,342.29,278.9,278.9,279.55,279.55,279.55,279.55,279.55,279.68,279.56,279.68,279.21,279.76,279.76,279.66,350.88,351.03,351.83,352.12,353.46,354.34,354.9,355.4,355.4,355.4,355.59,355.57,355.57,355.57,355.57,355.39,355.39,355.39,355.39,355.39,355.39,355.39,355.66,355.66,355.83,355.83,356.1,356.1,356.31,356.31,356.31,356.33,356.33,356.28,356.37,356.37,356.26,356.42,356.6,356.6,356.88,356.73,356.73,356.73,356.69,356.69,340.8,340.88,340.03,340.03,340.02,340.02,340.02,338.84,338.55,338.55,338.55,338.55,338.57,338.57,338.57,354.53,354.53,354.53,354.51,354.51,354.51,355.4,355.53,356.07,356.31,356.58,356.59,356.89,357.3,357.63,358.07,358.07,358.25,358.27,358.53,358.53,359.49,0.016937,0.11815,0.58742,0.58992,0.85604,1.3045,1.2493,1.2422,1.0144,1.0142,1.1855,1.1852,1.0202,1.0186,0.84655,0.87654,355.69,355.69,356.02,356.02,356.02,356.07,356.07,356.15,356.15,356.15,356.15,356.14,355.35,358.24,358.22,358.31,359.12,357.41,357.4,357,356.65,356.43,356.42,356.37,356.17,356.19,356.19,356.18,356.18,356.36,356.36,356.39,356.86,357.22,357.32,357.64,358
295.9,295.9,295.61,296.1,295.74,295.71,352.79,352.79,351.69,351.69,270.92,270.92,270.58,270.52,270.51,273.13,273.13,273.86,273.86,273.71,273.69,273.75,273.75,273.72,273.75,273.75,345.18,345.19,345.67,345.82,345.82,345.61,345.73,345.77,345.77,346,346.73,346.93,347.02,347.02,346.87,346.58,346.58,346.35,344.64,342.29,278.62,278.62,279.08,279.08,279.55,279.61,279.61,279.61,279.61,279.61,279.21,279.76,279.76,279.66,350.88,351.03,351.82,352.23,353.46,354.34,354.9,354.89,355.4,355.4,355.57,355.57,355.57,355.57,355.57,355.39,355.39,355.39,355.39,355.39,355.39,355.26,355.64,355.66,355.66,355.9,355.9,356.1,356.1,356.33,356.33,356.33,356.33,356.28,356.37,356.34,356.26,356.28,356.59,356.6,356.83,356.73,356.73,356.73,356.69,356.69,340.88,340.27,340.03,340.02,339.24,339.24,338.84,338.84,338.84,338.55,338.55,338.57,338.57,338.57,338.57,354.53,354.53,354.53,354.53,354.51,354.51,355.4,355.4,356.07,356.07,356.42,356.58,356.59,356.91,357.3,357.63,358.07,358.14,358.27,358.47,358.53,359.24,359.55,0.11578,0.11781,0.58744,0.5894,0.85599,1.2472,1.0137,1.0128,1.0128,1.0128,0.88872,0.88831,0.88777,0.78992,0.78977,355.64,355.64,355.64,355.64,355.45,356.07,356.07,355.8,355.8,355.8,355.8,355.82,355.35,358.24,358.19,359.12,359.12,359.56,357.41,357,357,356.65,356.43,356.37,356.37,356.29,356.21,356.18,356.18,356.16,356.36,356.39,356.57,357.11,357.28,357.64,358
296.03,296.19,296.19,296.19,353.19,353.18,352.79,352.79,351.69,351.69,270.92,270.92,270.92,270.92,270.51,273.86,273.86,273.86,273.71,273.69,273.75,273.75,273.75,273.75,273.75,273.75,343.92,345.18,345.53,345.53,345.6,345.73,345.58,345.58,345.68,346.95,346.93,346.98,347.02,347.02,346.86,346.58,346.58,346.19,344.64,278.15,278.62,278.15,278.3,278.76,278.76,279.08,279.53,279.53,279.52,279.62,279.72,279.72,279.76,350.88,350.88,351.68,351.69,352.23,353.36,354.34,354.6,354.89,354.89,355.07,355.57,355.45,355.45,355.45,355.45,355.39,355.39,355.39,355.39,355.39,355.39,355.26,355.34,355.34,355.66,355.75,355.9,355.9,356.1,356.33,356.33,356.33,356.33,356.28,356.37,356.34,356.42,356.38,356.62,356.83,356.83,356.73,356.69,356.69,356.69,340.93,340.69,340.03,340.02,339.24,338.86,339.2,339.2,339.2,338.74,338.57,338.57,338.57,338.57,338.57,338.57,354.53,354.53,354.53,354.53,354.51,354.51,354.51,355.4,355.83,356.07,356.21,356.42,356.58,356.59,357.3,357.63,357.76,358.01,358.14,358.27,358.47,358.96,359.55,359.55,359.85,0.14494,0.14635,0.40662,0.40824,0.52158,0.52242,0.52247,0.53383,0.53378,0.53405,0.53405,0.53394,355.25,355.64,355.45,355.45,355.45,355.45,355.44,355.44,355.43,355.36,355.35,355.35,355.82,357.16,358.19,359.12,359.48,359.48,359.56,359.56,357,357,356.65,356.65,356.44,356.37,356.32,356.22,356.18,356.18,356.16,356.16,356.16,356.41,356.86,357.11,357.28,357.24
296.21,296.19,296.37,353.36,353.36,353.36,353.06,352.79,351.69,351.69,266.72,267.15,267.15,267.15,273.88,273.87,273.86,273.88,273.88,273.69,273.75,273.75,273.75,273.75,273.75,342.55,343.92,343.92,345.58,345.58,345.58,344.69,344.69,345.21,345.67,345.68,346.93,346.98,346.97,346.97,346.86,346.59,346.39,346.38,344.64,278.15,278.14,277.6,278.15,278.15,278.76,279,279.08,279.08,279.08,279.52,279.52,279.62,279.72,351.03,351.03,351.69,352.23,352.99,353.46,354.28,354.71,354.89,354.89,355.07,355.07,355.24,355.24,355.24,355.24,355.39,355.39,355.39,355.39,355.39,355.39,355.26,355.26,355.37,355.31,355.66,355.66,355.66,356.06,356.06,356.33,356.33,356.33,356.28,356.34,356.34,356.42,356.38,356.62,356.83,356.73,356.73,356.69,356.69,343.1,340.93,340.27,340.03,339.24,339.23,339.2,338.95,338.95,338.51,338.57,338.57,338.71,338.71,338.71,338.71,354.53,354.53,354.53,354.53,354.53,354.53,354.53,354.53,355.4,355.83,356.19,356.19,356.19,356.42,356.52,356.52,357.3,357.63,357.76,357.92,358.17,358.34,358.57,358.96,359.55,359.55,359.55,359.56,0.0078841,0.25593,0.25784,0.5213,0.52154,0.40566,0.40544,359.48,354.95,355.32,354.98,354.98,355.25,355.45,355.45,355.43,355.2,355.35,355.2,354.94,355.35,355.36,355.82,357.16,358.19,359.23,359.48,359.48,359.48,359.77,357.86,356.71,356.65,356.44,356.44,356.42,356.36,356.24,356.18,356.16,356.16,356.16,356.16,356.41,356.46,356.86,356.94,357.28
296.47,354.06,296.37,353.36,353.36,353.36,353.07,353.06,352.34,266.72,267.15,267.15,267.15,267.15,273.95,273.93,273.88,273.88,273.88,273.88,273.92,273.92,273.88,273.69,341.8,342.45,343.63,343.63,343.92,344.69,344.29,344.69,344.85,344.69,344.69,344.69,346.73,346.84,346.97,346.97,346.86,346.63,346.39,346.19,277.09,277.09,277.09,277.17,278.31,278.69,279.1,279.09,279.19,279.19,279.35,279.35,279.13,279.52,279.52,351.03,351.83,352.23,352.99,353.25,354.28,354.56,354.78,354.78,355.2,355.2,355.07,355.22,355.22,355.22,355.22,355.39,355.39,355.39,355.39,355.39,355.39,355.26,355.34,355.37,355.3,355.21,355.29,355.66,355.66,356.06,356.06,356.06,356.23,356.28,356.34,356.42,356.46,356.38,356.62,356.83,356.62,356.49,356.69,340.79,342.66,343.1,339.42,340.02,339.24,339.2,338.95,338.95,338.51,338.71,338.71,338.71,356.47,356.47,356.47,356.47,354.53,354.53,354.53,354.53,354.53,354.92,354.92,355.22,355.58,355.83,356.04,356.04,356.19,356.19,356.28,356.52,356.76,357.41,357.52,357.76,358.1,358.17,358.34,358.96,358.96,358.96,359.18,359.55,359.65,359.65,353.31,354.43,354.79,354.79,354.92,354.92,354.95,354.95,354.95,354.98,354.98,355.34,355.34,355.2,354.93,355.1,354.93,354.86,355.09,355.09,356.59,357.16,358.19,358.92,359.44,359.86,359.86,359.86,359.77,356.71,356.6,356.43,356.43,356.44,356.4,356.28,355.93,355.93,356.25,356.06,356.35,356.41,356.86,356.98,356.98,357.17
354.9,354.39,354.02,354.02,353.64,353.29,353.07,353,352.26,266.72,267.15,267.15,267.15,267.15,274.12,274.12,274.12,274.12,273.92,273.92,273.92,273.92,273.88,273.69,341.8,342.45,343.11,343.11,343.11,343.09,342.93,344.85,344.84,344.7,344.69,344.69,346.26,346.84,346.84,347.01,346.77,346.76,346.62,346.19,276.77,277.03,277.03,277.17,278.09,278.69,279.02,279.02,279.15,279.15,279.35,279.35,279.35,279.56,354.9,355.01,355.01,353.46,353.97,353.97,354.6,354.77,354.78,354.87,354.87,355.2,355.07,355.07,355.07,355.07,355.07,355.16,355.16,355.16,355.16,355.16,355.16,355.34,355.34,355.3,355.3,355.21,355.21,355.29,355.35,355.93,355.93,355.93,356.15,356.25,356.35,356.42,356.42,356.46,356.46,339.94,356.67,339.98,340.79,340.79,342.66,342.66,340.18,340.27,340.27,339.35,338.95,338.66,338.71,338.71,356.42,356.23,356.29,356.29,356.29,356.29,356.29,355.58,355.58,355.58,355.22,355.22,355.28,355.58,355.58,355.6,356.04,356.04,356.11,356.11,356.28,356.36,356.52,356.76,357.25,357.52,357.76,358.1,358.34,358.42,358.96,358.96,359.18,359.55,359.64,359.55,354.43,354.43,354.61,354.63,354.63,354.63,354.63,354.95,354.95,354.95,354.98,354.98,355.34,354.69,354.69,354.73,354.86,354.88,354.98,355.49,356.59,356.71,358.13,358.92,359.44,359.86,359.86,359.86,359.86,359.89,356.6,356.44,356.46,356.6,356.44,356.33,356.25,356.25,356.25,356.25,356.46,356.86,356.86,356.98,356.98,357.17
354.9,354.9,354.39,354.29,353.8,353.29,353.29,353,349.46,266.72,267.15,270.5,267.15,267.15,274.17,274.16,274.12,274.12,273.92,273.92,273.92,273.92,273.92,341.8,341.8,342.53,339.67,341.1,341.1,343.83,342.93,342.93,342.93,342.93,343.93,343.93,346.26,346.93,346.93,346.98,346.82,346.82,346.26,276.52,276.52,276.52,277.03,277.03,278.09,278.09,279.35,279.35,279.5,279.44,279.44,279.44,279.35,354.9,355.22,355.22,355.22,355.08,354.81,354.78,354.78,354.78,354.96,355.09,355.09,355.09,355.09,355.09,355.09,355.09,355.09,355.37,355.37,355.37,355.37,355.37,355.34,355.37,355.3,355.3,355.21,355.02,355.02,355.21,355.29,355.29,355.86,355.93,356.02,356.25,356.25,356.35,356.35,356.42,356.42,339.94,339.97,339.72,339.92,340.18,340.18,342.28,340.18,340.18,339.54,338.77,338.66,338.51,356.42,356.42,356.31,356.23,356.29,356.29,356.29,356.29,355.58,355.58,355.58,355.58,355.58,355.58,355.63,355.63,355.96,355.96,356.17,356.04,356.04,356.11,356.11,356.28,356.42,356.76,357.12,357.45,357.73,357.92,358.1,358.34,358.42,358.84,358.71,358.95,359.34,359.34,354.43,354.43,354.6,354.63,354.63,354.63,354.6,354.95,354.95,354.95,354.98,354.98,354.57,354.64,354.64,354.73,354.86,354.88,354.98,355.49,356.59,356.71,357.82,358.92,359.44,359.86,359.86,359.86,359.89,359.89,356.53,356.53,356.53,356.88,356.6,356.4,356.25,356.69,356.69,356.7,357.09,356.86,357.16,357.17,357.17,357.17
355.04,355.04,354.39,354.3,354.29,353.47,352.91,349.33,348.01,266.72,267.15,267.15,267.49,267.49,274.32,274.34,274.41,274.12,273.92,273.92,273.92,273.92,273.92,336.62,335.71,336.62,336.62,340,339.67,341.1,340.51,342.95,342.93,342.93,343.57,343.93,346.26,347.03,346.95,346.93,346.93,346.26,276.26,276.48,276.48,276.48,276.93,277.61,278.61,279.17,279.65,279.86,279.68,279.68,279.79,279.79,282.37,354.97,355.48,355.48,355.63,355.49,355.23,355.22,355.06,355.09,355.03,355.03,355.09,355.09,355.09,355.09,355.09,355.09,355.09,355.37,355.37,355.37,355.37,355.37,355.37,355.3,355.3,355.21,355.02,354.87,354.87,354.87,355.02,355.29,355.29,355.86,355.93,356.15,356.25,356.25,356.25,356.32,339.94,339.97,340.03,339.92,338.59,338.59,340.18,340.18,340.18,340.18,340.18,338.76,338.66,356.42,356.4,356.35,356.35,356.31,356.29,356.29,356.29,356.29,355.58,355.58,355.58,355.58,355.58,355.63,355.64,355.96,355.96,355.96,355.89,356.17,356.13,356.05,356.13,356.28,356.31,356.42,356.84,357.25,357.52,357.76,357.83,358.04,358.34,358.42,358.61,358.95,359.34,359.64,358.66,354.43,354.6,354.63,354.63,354.63,354.95,354.95,354.95,354.95,354.98,354.98,354.93,354.64,354.37,354.37,354.86,354.98,354.98,355.49,356.59,356.71,357.82,358.92,359.44,359.77,359.86,359.89,359.89,359.9,0.28309,359.78,359.78,357.31,356.88,356.63,356.6,357.03,357.03,357.03,357.03,357.17,357.17,357.17,356.98,357.21
