time,dt,mCS_xx,mCS_yy,mCS_zz,mD,mEE_xx,mEE_yy,mEE_zz,mTE_xx,mTE_yy,mTE_zz,ma,mb,ndof,nelem,num_lin_it,num_nonlin_it
184622.85237269,4.9247487408251,80.256821387039,0.016195592531887,0.003957423047395,0.046550701960665,0.00051115143619341,-0.00015326138885665,-0.00015336272401799,0.0026244255798161,-0.0011075685427125,-0.0013123297137848,0.00028467605864698,0.0022722998337769,673240,22406,177,7
184627.77712143,4.9247487408251,80.257272038109,0.016237462391014,0.0039178689772383,0.046603131270381,0.00051115430215732,-0.00015326190770532,-0.00015336391707753,0.0026269559207177,-0.0011086281249698,-0.0013137993183734,0.00028472729728176,0.0022699092578169,673240,22406,200,8
184632.72649392,4.9493724845292,80.257729665114,0.016278692777156,0.0038745282829774,0.046656235894835,0.00051115722101144,-0.00015326243672129,-0.00015336514636359,0.0026295177999496,-0.0011096998458145,-0.0013152883162085,0.00028477878106406,0.0022674977990225,673240,22406,125,5
184637.6758664,4.9493724845292,80.258191097834,0.016319923641945,0.0038299155306667,0.046709369182848,0.00051116016653556,-0.00015326297057559,-0.00015336639102492,0.0026320989913743,-0.0011107784725962,-0.001316789713843,0.00028483032737248,0.0022650816951749,673240,22406,125,5
184642.64998575,4.9741193469519,80.258657309545,0.016364107060223,0.0037855206143118,0.046763221570653,0.00051116313644104,-0.0001532634951719,-0.0001533676490724,0.0026347131927254,-0.0011118697056746,-0.0013183114948541,0.00028488224881696,0.0022626497680097,673240,22406,144,6
184647.6241051,4.9741193469519,80.2591247638,0.01641128932176,0.0037449331314731,0.046817279257883,0.00051116610125518,-0.00015326401031693,-0.00015336889097328,0.0026373483355934,-0.0011129687461745,-0.0013198463894539,0.00028493426382523,0.002260217172054,673240,22406,145,6
184650.97342836,3.34932326227,80.259438253768,0.016445322484988,0.003720688435436,0.046854110897135,0.0005111680793025,-0.00015326434624316,-0.00015336970945503,0.0026391323546852,-0.0011137125185843,-0.0013208858124965,0.00028496970347204,0.0022585781815983,673240,22406,119,5
184654.32275162,3.34932326227,80.259751230383,0.016481335391224,0.0036995104947071,0.046891080965368,0.00051117004443705,-0.00015326467443868,-0.00015337051120533,0.0026409260271489,-0.0011144601198105,-0.0013219310485453,0.00028500527331942,0.0022569402934631,673240,22406,118,5
184657.6888215,3.3660698785814,80.260065908818,0.016519407185153,0.0036815946733401,0.046928394399838,0.0005111720102437,-0.00015326499900549,-0.00015337129936387,0.0026427383178291,-0.0011152153679298,-0.001322987238025,0.00028504091738365,0.0022552945982054,673240,22406,118,5
184661.05489138,3.3660698785814,80.260378888446,0.016560294884815,0.003667212639724,0.046965768422179,0.00051117395309674,-0.00015326530914294,-0.00015337206714879,0.00264456009381,-0.0011159745933027,-0.0013240489237022,0.00028507666462432,0.0022536510254405,673240,22406,120,5
184666.1039962,5.0491048178721,80.260845277309,0.016624023798858,0.0036533844529619,0.04702213209657,0.00051117682837474,-0.00015326576799191,-0.00015337316819032,0.0026473134598959,-0.0011171226241045,-0.0013256529435989,0.00028513016480799,0.0022511673633338,673240,22406,144,6
184671.17834654,5.0743503419615,80.261309112151,0.016690441835557,0.0036476129988302,0.04707852726763,0.0005111796668516,-0.00015326622022745,-0.00015337421817323,0.0026501007932561,-0.0011182858500578,-0.0013272757147474,0.00028518483888771,0.0022486421254321,673240,22406,145,6
184676.25269688,5.0743503419615,80.261768618164,0.016760964501007,0.0036493679063653,0.047134737526496,0.00051118245553147,-0.00015326665242879,-0.00015337521978913,0.0026529074368856,-0.0011194586480577,-0.0013289082055144,0.00028523876922828,0.0022460368317132,673240,22406,210,9
184683.86422239,7.6115255129422,80.262450710443,0.016869063014928,0.0036566203180093,0.047219813968558,0.00051118657965251,-0.00015326728112238,-0.00015337668351414,0.0026571597227424,-0.0011212394330216,-0.0013313776747048,0.00028532095285556,0.0022420287895706,673240,22406,183,7
184691.51380553,7.6495831405069,80.263127182139,0.016979440494469,0.003673562843481,0.047305823204214,0.00051119064510279,-0.00015326790307643,-0.00015337807913342,0.0026614754242037,-0.0011230521089902,-0.0013338786523205,0.0002854034952959,0.0022379939252961,673240,22406,314,12
