time,dt,mCS_xx,mCS_yy,mCS_zz,mD,mEE_xx,mEE_yy,mEE_zz,mTE_xx,mTE_yy,mTE_zz,ma,mb,ndof,nelem,num_lin_it,num_nonlin_it
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001,0.0001,0.080000342174298,5.9287633499266e-11,-3.1052272041844e-14,4.3457427011975e-05,5.0955631946828e-07,-1.5286689549677e-07,-1.5286689598794e-07,5.0955631946821e-07,-1.5286689549673e-07,-1.528668959879e-07,2.5639881937065e-06,0.0037818825743102,4376298,147882,59,2
0.00025,0.00015,0.20000094715632,1.4802368408346e-10,-2.4239917995962e-13,4.3457427509684e-05,1.2738913828789e-06,-3.821674140051e-07,-3.8216741523278e-07,1.2738913828785e-06,-3.8216741400492e-07,-3.8216741523259e-07,2.5639882230713e-06,0.0037818825743102,4376298,147882,59,2
0.000475,0.000225,0.38000206100172,2.8159897440638e-10,-1.7550727727667e-13,4.3457428911347e-05,2.4203952924668e-06,-7.2611858610741e-07,-7.2611858844058e-07,2.4203952924656e-06,-7.2611858610683e-07,-7.2611858843995e-07,2.5639883057695e-06,0.0037818825743102,4376298,147882,59,2
0.0008125,0.0003375,0.65000419610852,4.8190275590716e-10,3.3930286353476e-14,4.3457432555699e-05,4.14015411442e-06,-1.2420462315329e-06,-1.2420462355229e-06,4.1401541144166e-06,-1.2420462315313e-06,-1.2420462355211e-06,2.5639885207862e-06,0.0037818825743102,4376298,147882,58,2
0.00131875,0.00050625,1.0550084435348,7.8291601852927e-10,-4.5749678416742e-13,4.3457441375886e-05,6.719799001911e-06,-2.0159396960342e-06,-2.0159397025208e-06,6.7197990019024e-06,-2.0159396960301e-06,-2.0159397025163e-06,2.5639890411773e-06,0.0037818825743102,4376298,147882,59,2
0.002078125,0.000759375,1.6625171654152,1.2334263182467e-09,-7.5175721514043e-13,4.3457462306748e-05,1.0589281306022e-05,-3.1767843846555e-06,-3.1767843948748e-06,1.0589281306001e-05,-3.1767843846454e-06,-3.1767843948639e-06,2.5639902760981e-06,0.0037818825743102,4376298,147882,59,2
0.0032171875,0.0011390625,2.573785537461,1.9088533029615e-09,7.2114768188538e-13,4.3457510871397e-05,1.6393538451517e-05,-4.9180615243928e-06,-4.9180615401926e-06,1.6393538451467e-05,-4.9180615243688e-06,-4.9180615401666e-06,2.5639931414124e-06,0.0037818825743102,4376298,147882,59,2
0.00492578125,0.00170859375,3.9406999964726,2.9188005661517e-09,3.9872904770883e-12,4.3457622557029e-05,2.5099999971948e-05,-7.5299999746764e-06,-7.5299999988117e-06,2.5099999971831e-05,-7.5299999746204e-06,-7.529999998751e-06,2.5639997308647e-06,0.0037818825743102,4376298,147882,61,2
0.007488671875,0.002562890625,5.9910984627639,4.4277404204705e-09,1.6620284398714e-11,4.3457877512493e-05,3.815986281166e-05,-1.1447958817875e-05,-1.14479588544e-05,3.8159862811389e-05,-1.1447958817746e-05,-1.144795885426e-05,2.5640147732371e-06,0.0037818825743102,4376298,147882,61,2
0.0113330078125,0.0038443359375,9.0667564143584,6.7118297624878e-09,2.6793591080729e-11,4.3458457349471e-05,5.775004084291e-05,-1.7325012214036e-05,-1.732501226939e-05,5.7750040842286e-05,-1.7325012213738e-05,-1.7325012269065e-05,2.5640489836188e-06,0.0037818825743102,4376298,147882,60,2
0.01709951171875,0.00576650390625,13.680378916386,1.0151042206041e-08,4.2315915882527e-11,4.3459773057471e-05,8.7136171422468e-05,-2.6140851368008e-05,-2.6140851451711e-05,8.7136171421031e-05,-2.6140851367321e-05,-2.6140851450961e-05,2.5641266103908e-06,0.0037818825743102,4376298,147882,63,2
0.025749267578125,0.008649755859375,20.601117737161,1.5255128540979e-08,1.574357498213e-10,4.3462756081287e-05,0.00013121731039833,-3.9365193031468e-05,-3.9365193156481e-05,0.000131217310395,-3.9365193029879e-05,-3.9365193154741e-05,2.5643026087959e-06,0.0037818825743102,4376298,147882,60,2
0.038723901367188,0.012974633789063,30.982912454048,2.3175546502842e-08,1.388205078515e-10,4.3469519972627e-05,0.0001973433913825,-5.9203017280767e-05,-5.9203017471517e-05,0.0001973433913749,-5.9203017277132e-05,-5.920301746755e-05,2.564701678385e-06,0.0037818825743102,4376298,147882,59,2
0.058185852050781,0.019461950683594,46.557149404333,3.5290709240658e-08,4.2574350749129e-10,4.348486869043e-05,0.0002965423528256,-8.8962705644185e-05,-8.8962705932876e-05,0.00029654235284271,-8.896270564966e-05,-8.8962705944517e-05,2.5656072527354e-06,0.0037818825743102,4376298,147882,58,2
0.087378778076172,0.029192926025391,69.921981757536,5.2923190851603e-08,3.121110398975e-09,4.3520318513439e-05,0.00044536294102371,-0.00013360888200811,-0.00013360888242049,0.00044536307274135,-0.00013360893473669,-0.00013360896140955,2.5676987922929e-06,0.0037818825743102,4376298,147882,62,2
0.13116816711426,0.043789389038086,80.024787543668,6.4028787657389e-08,4.8378754853068e-09,4.3584074581521e-05,0.00050971202243954,-0.00015291360637276,-0.00015291360686287,0.00050971315204402,-0.00015291405857366,-0.00015291428426644,2.5714604003098e-06,0.0037818825743102,4376298,147882,61,2
0.19685225067139,0.065684083557129,80.024787681384,6.8808302446693e-08,9.3699748741929e-09,4.3679764409393e-05,0.00050971202329892,-0.00015291360661413,-0.00015291360710629,0.00050971464969102,-0.00015291465796598,-0.00015291518214654,2.5771061001542e-06,0.0037818825743102,4376298,147882,52,2
0.29537837600708,0.098526125335693,80.024787892513,7.7908513990373e-08,1.8678911784397e-08,4.3823747184495e-05,0.00050971202460851,-0.00015291360697738,-0.00015291360746782,0.00050971689601698,-0.0001529155569216,-0.00015291652893206,2.5856010838852e-06,0.0037818825743102,4376298,147882,56,2
0.44316756401062,0.14778918800354,80.024788219357,9.6031180014649e-08,3.7740593943298e-08,4.4040593440788e-05,0.00050971202661927,-0.00015291360752292,-0.00015291360800558,0.00050972026532665,-0.00015291690513482,-0.00015291854910106,2.5983950130065e-06,0.0037818825743102,4376298,147882,49,2
0.66485134601593,0.22168378200531,80.024788731672,1.3228145327285e-07,7.7435599407808e-08,4.4367928099801e-05,0.0005097120297373,-0.00015291360834682,-0.00015291360880096,0.00050972531935178,-0.00015291892721299,-0.00015292157954926,2.6177077578882e-06,0.0037818825743102,4376298,147882,59,2
0.9973770190239,0.33252567300797,80.024789546726,2.0518690653413e-07,1.6034795631291e-07,4.4864375521583e-05,0.00050971203463099,-0.00015291360959831,-0.00015291360996959,0.0005097329018437,-0.0001529219604779,-0.00015292612630271,2.6469981557734e-06,0.0037818825743102,4376298,147882,51,2
