time,dt,mCS_xx,mCS_yy,mCS_zz,mD,mEE_xx,mEE_yy,mEE_zz,mTE_xx,mTE_yy,mTE_zz,ma,mb,ndof,nelem,num_lin_it,num_nonlin_it
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001,0.0001,0.079999194933237,2.3881512461728e-08,-9.8656956667483e-13,0.00010812202494247,5.0954896668203e-07,-1.5286455158065e-07,-1.5286474933383e-07,5.0954896668173e-07,-1.5286455158051e-07,-1.5286474933367e-07,6.3791994716057e-06,0.0094093191926484,230841,7590,45,2
0.00025,0.00015,0.19999807905369,5.9706708934778e-08,8.0325654536268e-14,0.00010812202617365,1.2738730009022e-06,-3.8216155420014e-07,-3.8216204858624e-07,1.2738730009008e-06,-3.8216155419945e-07,-3.8216204858548e-07,6.3791995442454e-06,0.0094093191926484,230841,7590,45,2
0.000475,0.000225,0.37999661159949,1.1344392442394e-07,2.257777231433e-13,0.0001081220296108,2.420360366664e-06,-7.2610745245854e-07,-7.2610839180127e-07,2.4203603666593e-06,-7.2610745245631e-07,-7.261083917988e-07,6.3791997470374e-06,0.0094093191926484,230841,7590,45,2
0.0008125,0.0003375,0.6499948747438,1.9405227297737e-07,1.3439656183203e-13,0.00010812203863305,4.1400943727903e-06,-1.2420271870758e-06,-1.242028793877e-06,4.1400943727772e-06,-1.2420271870696e-06,-1.2420287938701e-06,6.37920027935e-06,0.0094093191926484,230841,7590,45,2
0.00131875,0.00050625,1.0549933141982,3.1496931208594e-07,-8.4519503936092e-13,0.00010812206038834,6.7197020363543e-06,-2.0159087852859e-06,-2.015911393319e-06,6.7197020363208e-06,-2.01590878527e-06,-2.0159113933015e-06,6.3792015629119e-06,0.0094093191926484,230841,7590,44,2
0.002078125,0.000759375,1.6624933240607,4.9636013769803e-07,6.6051627374514e-13,0.00010812211209125,1.0589128504156e-05,-3.1767356742566e-06,-3.1767397842395e-06,1.0589128504074e-05,-3.1767356742178e-06,-3.1767397841966e-06,6.379204613384e-06,0.0094093191926484,230841,7590,44,2
0.0032171875,0.0011390625,2.5737486279368,7.684734827583e-07,2.382761237239e-12,0.00010812223199214,1.639330189423e-05,-4.9179861140655e-06,-4.917992477202e-06,1.6393301894036e-05,-4.9179861139733e-06,-4.9179924771001e-06,6.3792116875364e-06,0.0094093191926484,230841,7590,44,2
0.00492578125,0.00170859375,3.9406434843773,1.1767054285145e-06,4.6147900657008e-12,0.00010812250774512,2.509963777939e-05,-7.5298845134341e-06,-7.5298942568166e-06,2.5099637778938e-05,-7.5298845132191e-06,-7.5298942565788e-06,6.3792279569622e-06,0.0094093191926484,230841,7590,44,2
0.007488671875,0.002562890625,5.9910125460943,1.7891976209709e-06,1.1511722107788e-11,0.00010812313719257,3.8159312161348e-05,-1.1447783277924e-05,-1.1447798092841e-05,3.8159312160302e-05,-1.1447783277428e-05,-1.1447798092292e-05,6.3792650943617e-06,0.0094093191926484,230841,7590,44,2
0.0113330078125,0.0038443359375,9.0666263892162,2.7082612165487e-06,2.8100223323787e-11,0.00010812456861219,5.7749207495092e-05,-1.7324746551032e-05,-1.7324768975893e-05,5.7749207492688e-05,-1.7324746549893e-05,-1.7324768974629e-05,6.3793495481194e-06,0.0094093191926484,230841,7590,44,2
0.01709951171875,0.00576650390625,13.680182724967,4.0876000939708e-06,7.8538957904929e-11,0.00010812781639025,8.7134914004224e-05,-2.6140450509003e-05,-2.6140484354723e-05,8.7134913998712e-05,-2.6140450506392e-05,-2.6140484351821e-05,6.3795411670247e-06,0.0094093191926484,230841,7590,44,2
0.025749267578125,0.008649755859375,20.600822288252,6.1583131015997e-06,2.3327856590487e-10,0.00010813517898459,0.00013121541681967,-3.9364589351799e-05,-3.9364640342269e-05,0.00013121541680701,-3.9364589345813e-05,-3.9364640335593e-05,6.379975560091e-06,0.0094093191926484,230841,7590,44,2
0.038723901367188,0.012974633789063,30.982468100981,9.2683183923999e-06,7.0675479585055e-10,0.00010815187087779,0.00019734054344123,-5.9202109313298e-05,-5.9202186051484e-05,0.00019734054341218,-5.9202109299584e-05,-5.9202186036146e-05,6.3809603817895e-06,0.0094093191926484,230841,7590,44,2
0.058185852050781,0.019461950683594,46.556481654789,1.3942502620151e-05,2.2124104716391e-09,0.00010818974090493,0.00029653807306608,-8.8961341112088e-05,-8.8961456541243e-05,0.00029653807303334,-8.8961341094002e-05,-8.896145652659e-05,6.383194713391e-06,0.0094093191926484,230841,7590,44,2
