time,dt,mCS_xx,mCS_yy,mCS_zz,mD,mEE_xx,mEE_yy,mEE_zz,mTE_xx,mTE_yy,mTE_zz,ma,mb,ndof,nelem,num_lin_it,num_nonlin_it
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001,0.0001,0.079999825355956,2.8645233035961e-13,6.5943472591859e-09,6.3489305707965e-05,5.0955301514373e-07,-1.5286592092232e-07,-1.5286586632182e-07,5.0955301514359e-07,-1.5286592092225e-07,-1.5286586632174e-07,3.7458690367699e-06,0.0055251568126717,1449280,48578,51,2
0.00025,0.00015,0.19999965510873,-8.4965658606843e-14,1.6485508561559e-08,6.3489306433493e-05,1.273883122058e-06,-3.8216497756916e-07,-3.8216484106424e-07,1.2738831220573e-06,-3.8216497756882e-07,-3.8216484106388e-07,3.7458690795761e-06,0.0055251568126717,1449280,48578,51,2
0.000475,0.000225,0.37999960610819,2.914561530777e-13,3.1323924039197e-08,6.3489308468946e-05,2.4203795968849e-06,-7.261139568748e-07,-7.2611369750714e-07,2.4203795968826e-06,-7.261139568737e-07,-7.2611369750596e-07,3.7458691996678e-06,0.0055251568126717,1449280,48578,51,2
0.0008125,0.0003375,0.64999999693912,-1.7970528865239e-13,5.3582463264682e-08,6.3489313783303e-05,4.1401272666525e-06,-1.2420383130997e-06,-1.2420378694218e-06,4.1401272666461e-06,-1.2420383130967e-06,-1.2420378694185e-06,3.7458695132149e-06,0.0055251568126717,1449280,48578,50,2
0.00131875,0.00050625,1.0550016279405,5.5570424920128e-13,8.6975874060442e-08,6.3489326623528e-05,6.7197554257806e-06,-2.0159268437857e-06,-2.0159261236079e-06,6.7197554257644e-06,-2.0159268437779e-06,-2.0159261235995e-06,3.7458702707882e-06,0.0055251568126717,1449280,48578,50,2
0.002078125,0.000759375,1.6625064251534,2.4290003356591e-13,1.3707385757814e-07,6.3489357117175e-05,1.0589212637141e-05,-3.1767641316428e-06,-3.1767629966384e-06,1.0589212637101e-05,-3.1767641316237e-06,-3.1767629966179e-06,3.7458720699133e-06,0.0055251568126717,1449280,48578,50,2
0.0032171875,0.0011390625,2.5737689101319,1.3482302725478e-12,2.1224222234205e-07,6.3489427852972e-05,1.639343214305e-05,-4.918030170133e-06,-4.9180284127245e-06,1.6393432142955e-05,-4.9180301700875e-06,-4.9180284126757e-06,3.7458762433254e-06,0.0055251568126717,1449280,48578,51,2
0.00492578125,0.00170859375,3.9406745383977,3.1442262610956e-12,3.2504241561577e-07,6.3489590527706e-05,2.5099837203083e-05,-7.5299519683368e-06,-7.5299492769288e-06,2.5099837202863e-05,-7.5299519682307e-06,-7.529949276815e-06,3.7458858411346e-06,0.0055251568126717,1449280,48578,51,2
0.007488671875,0.002562890625,5.9910597582331,8.4825638573086e-12,4.9435153917526e-07,6.3489961877135e-05,3.8159615349842e-05,-1.144788583291e-05,-1.1447881739624e-05,3.8159615349333e-05,-1.1447885832665e-05,-1.1447881739361e-05,3.7459077507509e-06,0.0055251568126717,1449280,48578,51,2
0.0113330078125,0.0038443359375,9.0666978393882,2.4261846154148e-11,7.4855535184549e-07,6.3490806414913e-05,5.7749666336397e-05,-1.7324901760247e-05,-1.7324895562219e-05,5.7749666335227e-05,-1.7324901759682e-05,-1.7324895561614e-05,3.7459575784799e-06,0.0055251568126717,1449280,48578,51,2
0.01709951171875,0.00576650390625,13.680290534133,5.7026614545049e-11,1.1304165166765e-06,6.3492722739948e-05,8.7135606337524e-05,-2.6140684708968e-05,-2.6140675349303e-05,8.7135606334836e-05,-2.6140684707669e-05,-2.6140675347914e-05,3.746070641657e-06,0.0055251568126717,1449280,48578,50,2
0.025749267578125,0.008649755859375,20.600984640169,1.448520179308e-10,1.7044336716829e-06,6.3497067436732e-05,0.00013121645941908,-3.9364942058829e-05,-3.9364927946883e-05,0.00013121645941289,-3.9364942055835e-05,-3.9364927943686e-05,3.7463269787672e-06,0.0055251568126717,1449280,48578,50,2
0.038723901367188,0.012974633789063,30.982712276681,3.975240828045e-10,2.5682634127869e-06,6.3506918767134e-05,0.00019734211150371,-5.9202639828571e-05,-5.9202618565987e-05,0.00019734211148953,-5.9202639821693e-05,-5.9202618558691e-05,3.7469082072609e-06,0.0055251568126717,1449280,48578,50,2
0.058185852050781,0.019461950683594,46.556848587572,1.2282795351869e-09,3.8702429016264e-06,6.352927316452e-05,0.0002965404294658,-8.8962138446599e-05,-8.8962106410172e-05,0.0002965404294677,-8.8962138444472e-05,-8.8962106414199e-05,3.7482271167067e-06,0.0055251568126717,1449280,48578,50,2
0.087378778076172,0.029192926025391,69.921529939687,3.8055045722114e-09,5.8382271407768e-06,6.3580822328861e-05,0.00044536005214699,-0.00013360803012464,-0.00013360798181414,0.0004453601837513,-0.00013360808267763,-0.00013360806086546,3.7512685174028e-06,0.0055251568126717,1449280,48578,49,2
0.13116816711426,0.043789389038086,80.024270429386,8.5883488040507e-09,6.7431653979775e-06,6.3673339074146e-05,0.00050970871594815,-0.0001529126314852,-0.00015291257572119,0.00050970984484412,-0.00015291308230989,-0.00015291325379248,3.7567270053746e-06,0.0055251568126717,1449280,48578,49,2
0.19685225067139,0.065684083557129,80.024270572603,1.6678996178852e-08,6.8514514280334e-06,6.3812277767994e-05,0.00050970871663799,-0.00015291263191425,-0.00015291257532059,0.00050971134146114,-0.00015291368009957,-0.00015291415195843,3.7649243883116e-06,0.0055251568126717,1449280,48578,38,2
