time,dt,mCS_xx,mCS_yy,mCS_zz,mD,mEE_xx,mEE_yy,mEE_zz,mTE_xx,mTE_yy,mTE_zz,ma,mb,ndof,nelem,num_lin_it,num_nonlin_it
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001,0.0001,0.080008610028234,9.7790332827405e-08,1.512083015955e-08,0.00015087967467508,5.0960876531774e-07,-1.5288210034641e-07,-1.5288278487095e-07,5.0960876531666e-07,-1.5288210034584e-07,-1.5288278487045e-07,8.9019008058296e-06,0.013130303649854,273014,8914,46,2
0.0003,0.0002,0.24002597687221,2.9337532559825e-07,4.5367241932547e-08,0.0001508796774219,1.5288272308881e-06,-4.5864658150643e-07,-4.5864863507655e-07,1.5288272308806e-06,-4.5864658150242e-07,-4.5864863507303e-07,8.9019009678922e-06,0.013130303649854,273014,8914,46,2
0.0007,0.0004,0.56006129770272,6.8455442564672e-07,1.058691763423e-07,0.00015087969002629,3.5672679017557e-06,-1.0701766657143e-06,-1.0701814573756e-06,3.567267901718e-06,-1.0701766656942e-06,-1.070181457358e-06,8.9019017115512e-06,0.013130303649854,273014,8914,46,2
0.0015,0.0008,1.2001342879507,1.4669503825511e-06,2.2691168663331e-07,0.00015087974494699,7.6441642024976e-06,-2.2932413217092e-06,-2.2932515895456e-06,7.6441642023307e-06,-2.2932413216203e-06,-2.2932515894675e-06,8.9019049518723e-06,0.013130303649854,273014,8914,45,2
0.0031,0.0016,2.4802896629185,3.031902810478e-06,4.6916107205498e-07,0.00015087997139322,1.579801664076e-05,-4.7393885842106e-06,-4.7394098043651e-06,1.5798016640058e-05,-4.7393885838365e-06,-4.7394098040367e-06,8.9019183121999e-06,0.013130303649854,273014,8914,45,2
0.0063,0.0032,5.0406379916355,6.1624375826989e-06,9.5429905564509e-07,0.00015088089349431,3.2105960870156e-05,-9.6317549130114e-06,-9.6317980377253e-06,3.2105960867264e-05,-9.6317549114717e-06,-9.6317980363732e-06,8.9019727161643e-06,0.013130303649854,273014,8914,45,2
0.0127,0.0064,10.161484971509,1.2426061038382e-05,1.9271329155415e-06,0.00015088462234341,6.4722806786951e-05,-1.9416774799565e-05,-1.9416861733364e-05,6.4722806775137e-05,-1.9416774793277e-05,-1.9416861727839e-05,8.9021927182613e-06,0.013130303649854,273014,8914,44,2
0.0255,0.0128,20.403780279377,2.4963713571151e-05,3.8829450336923e-06,0.00015089968232565,0.00012996032882407,-3.8987963598617e-05,-3.8988138152752e-05,0.00012996032877564,-3.8987963572853e-05,-3.8988138130083e-05,8.9030812572135e-06,0.013130303649854,273014,8914,44,2
0.0511,0.0256,40.89077675494,5.008211279566e-05,7.8345862540278e-06,0.00015096064028051,0.00026045069668745,-7.8134938183089e-05,-7.8135288003372e-05,0.00026045069648621,-7.8134938076145e-05,-7.8135287909078e-05,8.9066777765498e-06,0.013130303649854,273014,8914,45,2
